Mean	log2FC	qv	pfam	bbh
Spis_XP_022797544_1	0.135248599545061	-1.43588796837658	7.16497603343485e-06	AAA_11/AAA_12/	zinc_finger_NFX1_type_containing_1
Spis_XP_022797676_1	0.724664579286352	-1.10844648910967	1.33547622822914e-08	USP8_dimer/UCH/	ubiquitin_specific_peptidase_8
Spis_XP_022797745_1	0.402219581441964	-1.57167977215985	3.61420920564367e-10	LicD/	fukutin_related_protein
Spis_XP_022797829_1	0.124171346369543	-1.48547383904993	4.3593873189712e-06	-	uncharacterized protein LOC111336064 isoform X3
Spis_XP_022797830_1	0.344747105511698	-1.63285092000532	9.83436477955999e-10	AAA_11/AAA_11/AAA_12/	helicase_with_zinc_finger
Spis_XP_022797832_1	0.153789138632981	-1.72341174734306	3.50204780196106e-08	AAA_30/AAA_12/RNB/RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2
Spis_XP_022797834_1	1.19314428081811	-3.89461470713898	8.13499802244621e-76	-	myosin-2 heavy chain-like
Spis_XP_022797836_1	0.192074872563193	-2.124199871745	4.23307977167258e-12	-	myosin-3-like isoform X2
Spis_XP_022797837_1	0.272906510598866	-1.73895343780873	9.51524233583481e-10	-	cilia- and flagella-associated protein 58-like
Spis_XP_022797846_1	0.169361913369919	-1.56669262976375	4.95968213697691e-07	AAA_11/AAA_11/AAA_12/RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2
Spis_XP_022797873_1	0.326765019266016	-1.89442460164658	5.41233091659372e-12	-	uncharacterized nucleolar protein C2C4.08-like
Spis_XP_022797937_1	0.469887756249443	-1.38368486148908	4.9249855142957e-09	-	uncharacterized protein LOC111336160
Spis_XP_022797946_1	0.980881409463804	-1.16592348067601	9.3210929618173e-12	DUF3398/PH/DOCK-C2/DHR-2/DHR-2/	dedicator_of_cytokinesis_9
Spis_XP_022798002_1	0.390583875424208	-1.26138350520814	4.56318355206184e-07	Ig_3/Ig_2/I-set/	hemicentin_1
Spis_XP_022798013_1	0.380623527933166	-2.02204146391324	1.50338522689881e-14	zf-AN1/zf-AN1/	zinc_finger_AN1_type_containing_2B
Spis_XP_022798036_1	0.416910801880597	-1.36712899091267	2.70580586586066e-08	-	flotillin_2
Spis_XP_022798140_1	2.64614320430097	-1.06963363083143	2.36536163909383e-24	Tropomyosin/	uncharacterized protein LOC111336328
Spis_XP_022798172_1	0.469887756249443	-1.38368486148908	4.9249855142957e-09	p450/	cytochrome_P450_family_4_subfamily_F_member_11
Spis_XP_022798179_1	1.13058587806133	-1.05065375933195	4.06138840897052e-11	Metallophos/	sphingomyelin_phosphodiesterase_acid_like_3A
Spis_XP_022798271_1	0.415147693283988	-1.11924019441917	4.59690554303561e-06	TNFR_c6/TNFR_c6/ZU5/UPA/	tight_junction_protein_1
Spis_XP_022798314_1	0.180439166545437	-1.52070963008242	1.18593404437081e-06	COLFI/	contactin_associated_protein_2
Spis_XP_022798355_1	0.365609206038466	-2.66311234918311	1.15182803272301e-21	Pep_M12B_propep/Reprolysin/ADAM_CR_2/TSP_1/ADAM_spacer1/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/	ADAM_metallopeptidase_with_thrombospondin_type_1_motif_6
Spis_XP_022798372_1	0.473649324828833	-2.50414263545334	1.13097934567628e-22	Ca_hom_mod/	uncharacterized protein LOC111336526
Spis_XP_022798385_1	0.897788061235662	-1.93064361497619	2.0288665412836e-24	-	uncharacterized protein LOC111336540
Spis_XP_022798392_1	0.367547814774868	-1.1620374440939	6.43350239431131e-06	ArfGap/Ank_2/GIT_SHD/GIT_SHD/GIT_CC/GIT1_C/	GIT_ArfGAP_2
Spis_XP_022798400_1	0.278929789370726	-1.31864393642515	2.73879929373876e-06	Rhodanese/DSPc/	serine_threonine_tyrosine_interacting_like_1
Spis_XP_022798431_1	1.51062305432874	-2.22523238913188	1.21691444524416e-46	7tm_1/	growth_hormone_secretagogue_receptor
Spis_XP_022798437_1	2.35502330966959	-2.51900667498144	1.20866862456422e-82	An_peroxidase/	peroxidasin
Spis_XP_022798524_1	0.482081915109436	-1.9843058779102	2.63106332908017e-16	-	sterile_alpha_motif_domain_containing_9
Spis_XP_022798538_1	0.389526820986111	-2.99690962374642	1.46285024104962e-26	HRM/7tm_2/	corticotropin_releasing_hormone_receptor_1
Spis_XP_022798670_1	0.297147227002579	-1.76142249959756	2.80632717520599e-10	FERM_N/FERM_M/FERM_C/	erythrocyte_membrane_protein_band_4.1_like_3
Spis_XP_022798680_1	0.488192943951192	-1.07463984308168	3.54053304278407e-06	-	uncharacterized protein LOC111336789 isoform X1
Spis_XP_022798684_1	0.141507229703092	-1.93739885721506	6.45974094930393e-10	EF-hand_5/EF-hand_7/EF-hand_5/	calumenin
Spis_XP_022798701_1	1.28090865074747	-1.78405680222138	5.07851041974784e-29	-	uncharacterized protein LOC111336806
Spis_XP_022798755_1	0.147207407018884	-1.67382423893145	1.01957698333145e-07	zf-TRAF/zf-TRAF/	TNF_receptor_associated_factor_2
Spis_XP_022798839_1	1.40170138124007	-2.18779423562279	1.22000519818476e-42	Inhibitor_I29/Peptidase_C1/	cathepsin_V
Spis_XP_022798909_1	1.17665799936001	-1.12859798942658	5.66356271938359e-13	C2/C2/	synaptotagmin_1
Spis_XP_022798980_1	0.268734090493513	-1.52769198002291	6.69591255208484e-08	Cys_Met_Meta_PP/	cystathionine_gamma_lyase
Spis_XP_022798998_1	0.13853946535211	-1.46326774815325	4.33996455986913e-06	ANF_receptor/7tm_3/	calcium_sensing_receptor
Spis_XP_022799055_1	0.305256715827115	-1.45264298589589	1.40263041261155e-07	Syja_N/Exo_endo_phos/DUF1866/	synaptojanin_1
Spis_XP_022799071_1	0.236060783809197	-2.2316813346562	7.49934606086933e-14	Pkinase/	calcium_calmodulin_dependent_protein_kinase_II_delta
Spis_XP_022799160_1	0.38905611821377	-1.52023839672172	2.03886446457293e-09	Mito_carr/Mito_carr/Mito_carr/	solute_carrier_family_25_member_10
Spis_XP_022799229_1	0.19689349558068	-1.63056757301977	9.19690944170186e-08	SRCR/SRCR/SRCR/SRCR/SRCR/SRCR/SRCR/SRCR/SRCR/	deleted_in_malignant_brain_tumors_1
Spis_XP_022799285_1	0.22322042203707	-1.79060111302598	2.66854953331036e-09	TNFR_c6/TNFR_c6/	TNF_receptor_superfamily_member_21
Spis_XP_022799286_1	0.804439162883928	-1.79023394493603	4.66436048875875e-20	TPR_11/TPR_8/TPR_1/RPAP3_C/	RNA_polymerase_II_associated_protein_3
Spis_XP_022799431_1	1.63917021976695	-1.04781815535219	3.30709371958298e-15	B12D/	NDUFA4_mitochondrial_complex_associated
Spis_XP_022799432_1	1.01849304165836	-3.09162114649939	7.33644004199361e-52	B12D/	NDUFA4_mitochondrial_complex_associated
Spis_XP_022799433_1	0.177148300738389	-1.49769729197838	1.98044341591417e-06	B12D/	NDUFA4_mitochondrial_complex_associated
Spis_XP_022799485_1	0.161252424545383	-2.07896789930975	1.57514318305639e-11	TNFR_c6/	Fas_cell_surface_death_receptor
Spis_XP_022799527_1	5.48187232678518	-2.89522429680696	5.59467990544163e-219	-	LOW QUALITY PROTEIN: uncharacterized protein LOC111337480
Spis_XP_022799529_1	2.86263834700701	-2.33321903690059	3.51376056365634e-89	-	nephronectin
Spis_XP_022799542_1	1.14210593518567	-2.87613330794053	4.00968169283347e-52	TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/	hemicentin_1
Spis_XP_022799630_1	0.868345769112016	-1.11236638364267	8.01942910562706e-10	zf-RING_UBOX/	TRIM59_and_iFT80_readthrough
Spis_XP_022799668_1	1.11051758176297	-1.08856666299814	1.17886426810954e-11	Glutaredoxin/DEP/DUF547/	thioredoxin_reductase_3
Spis_XP_022799702_1	0.229243700808929	-1.30296689968733	9.36875761210394e-06	Enkurin/	enkurin_domain_containing_1
Spis_XP_022799703_1	0.162457080299755	-1.93210729454806	4.50481953492961e-10	-	uncharacterized protein LOC111337632
Spis_XP_022799705_1	0.236942338107502	-2.52076085228674	2.95066374863038e-17	Patatin/	uncharacterized protein LOC111337635
Spis_XP_022799717_1	0.672305929006123	-2.91409940804954	2.64093201764938e-35	-	uncharacterized protein LOC111337645
Spis_XP_022799872_1	2.89880997206103	-3.13622438469882	2.33717536244421e-131	Pkinase_Tyr/	apoptosis_associated_tyrosine_kinase
Spis_XP_022799917_1	0.905574448604131	-1.90569195227104	3.50262614975074e-24	7tm_1/	pyroglutamylated_RFamide_peptide_receptor
Spis_XP_022799949_1	0.712382670356462	-1.1505122716147	6.10339784921553e-09	Fibrinogen_C/	angiopoietin_like_7
Spis_XP_022800048_1	0.330702087985199	-1.41556752141756	9.73198587420966e-08	PH/	pleckstrin_homology_domain_containing_A5
Spis_XP_022800083_1	0.129548422229269	-1.68358138847688	1.34511585492419e-07	7tm_1/	pyroglutamylated_RFamide_peptide_receptor
Spis_XP_022800134_1	0.200184361387729	-1.65156983741587	5.50880735539823e-08	I-set/I-set/Ig_3/I-set/Ig_3/I-set/I-set/I-set/I-set/I-set/Ig_3/I-set/Ig_3/Ig_3/I-set/fn3/fn3/fn3/fn3/Y_phosphatase/Y_phosphatase/	protein_tyrosine_phosphatase_receptor_type_D
Spis_XP_022800137_1	0.776261377761033	-2.04019133931437	1.03773902179658e-23	Homeodomain/OAR/	visual_system_homeobox_1
Spis_XP_022800138_1	0.391465429722513	-1.39469536635246	2.80978159671798e-08	SNF/SNF/	solute_carrier_family_6_member_12
Spis_XP_022800156_1	0.268087887581379	-2.14224466655836	1.52288305514417e-13	-	uncharacterized protein LOC111338014
Spis_XP_022800245_1	1.08128274220198	-1.78429639716445	3.75844571273127e-25	RhoGEF/PH/	pleckstrin_homology_and_RhoGEF_domain_containing_G1
Spis_XP_022800264_1	0.358556771652027	-1.25478106564133	1.10024210765047e-06	zf-C3HC4_2/WD40/WD40/WD40/	TNF_receptor_associated_factor_7
Spis_XP_022800297_1	1.0836641548872	-3.59514432511247	8.82567907351397e-65	-	uncharacterized protein LOC111338131
Spis_XP_022800305_1	0.425020290705134	-1.15906186842838	2.26041305655425e-06	TPR_16/	tetratricopeptide_repeat_and_ankyrin_repeat_containing_1
Spis_XP_022800419_1	11.371540656236	-2.13162089071684	2.66584243025124e-297	-	uncharacterized protein LOC111338245
Spis_XP_022800484_1	0.330702087985199	-1.41556752141756	9.73198587420966e-08	LIP1/DEP/	serine_threonine_kinase_11_interacting_protein
Spis_XP_022800496_1	3.08104014602659	-2.43978496410795	1.19908448869827e-101	EF-hand_5/EF-hand_5/EF-hand_8/	reticulocalbin_1
Spis_XP_022800664_1	0.151702928580304	-1.56786884461847	9.42957464828567e-07	AMP-binding/AMP-binding_C/	acyl_CoA_synthetase_medium_chain_family_member_1
Spis_XP_022800710_1	1.1814766223775	-1.04341426240286	1.73970375914523e-11	Sulfatase/	glucosamine_N_acetyl_6_sulfatase
Spis_XP_022800809_1	0.759100994567277	-1.05395960686157	3.16009129160428e-08	Sushi/Sushi/Sushi/Sushi/Sushi/	CUB_and_Sushi_multiple_domains_3
Spis_XP_022800877_1	0.561238194618396	-1.04023132572472	1.74718241781309e-06	Ig_3/Ig_2/Ig_3/Ig_2/Ig_3/Ig_2/Ig_3/Ig_3/Ig_3/I-set/	titin
Spis_XP_022800941_1	1.59054523924259	-3.47028352154403	1.26343385322461e-85	-	uncharacterized protein LOC111338692
Spis_XP_022800942_1	8.03097302260009	-4.18716046021276	0	-	uncharacterized protein LOC111338694
Spis_XP_022801062_1	0.264238568932092	-1.59766410903937	2.18320524915691e-08	-	uncharacterized protein LOC111338798 isoform X1
Spis_XP_022801187_1	0.513315214653209	-1.21264823979781	7.71590634646058e-08	-	uncharacterized protein LOC111338901 isoform X1
Spis_XP_022801318_1	0.347156417020442	-1.4894214140269	1.65155288761284e-08	7tm_1/	histamine_receptor_H2
Spis_XP_022801327_1	0.189988662510516	-1.96931015831443	1.28793840763145e-10	Carb_anhydrase/	carbonic_anhydrase_2
Spis_XP_022801328_1	0.391613031038788	-3.14278274353289	6.87648085064367e-29	Carb_anhydrase/	carbonic_anhydrase_2
Spis_XP_022801333_1	10.4577770759361	-3.43219994062851	0	cEGF/EGF_CA/	mucin-like protein
Spis_XP_022801334_1	0.348831775547156	-2.99578035607033	1.09336738302877e-25	TSP_1/TSP_1/TSP_1/TSP_1/	hemicentin_1
Spis_XP_022801335_1	1.23054846045002	-3.85578461880561	5.65412998573462e-77	-	mucin-2-like
Spis_XP_022801475_1	2.69650744819776	-1.8494884081223	5.17492133086736e-60	-	centrosome-associated protein CEP250-like
Spis_XP_022801528_1	0.433042029459774	-1.61895680418584	4.10455463588843e-11	Zona_pellucida/	uncharacterized protein LOC111339201 isoform X1
Spis_XP_022801601_1	0.242965616879361	-1.89995739601185	1.09151703685464e-10	Metallophos/	sphingomyelin_phosphodiesterase_acid_like_3B
Spis_XP_022801638_1	3.78278431355702	-1.64621978025996	6.19560437715991e-69	Ig_3/Pkinase_Tyr/	fibroblast_growth_factor_receptor_1
Spis_XP_022801884_1	0.329820533686894	-1.26293639344337	2.64094347593327e-06	AAA_5/	ring_finger_protein_213
Spis_XP_022801892_1	0.199302807089424	-1.41891326143894	2.86606655408867e-06	zf-C3HC4_2/zf-TRAF/zf-TRAF/	TNF_receptor_associated_factor_2
Spis_XP_022801957_1	0.905103745831789	-1.34596523548781	5.48120446384176e-14	DED/	ubiquitin_B
Spis_XP_022802152_1	0.240879406826685	-1.77759886115696	1.34506583135085e-09	TSP_1/	adhesion_G_protein_coupled_receptor_B3
Spis_XP_022802239_1	1.8238137588406	-2.66965425063794	7.88495507096034e-71	VWA/	cache_domain_containing_1
Spis_XP_022802289_1	1.37458065055527	-1.80148726824333	1.79259441426986e-31	Pep_M12B_propep/Reprolysin/ADAM_CR_2/TSP_1/ADAM_spacer1/TSP1_ADAMTS/TSP1_ADAMTS/	ADAM_metallopeptidase_with_thrombospondin_type_1_motif_12
Spis_XP_022802302_1	18.3341747865016	-1.84242942986867	0	DHC_N1/DHC_N2/DHC_N2/AAA_6/Dynein_AAA_lid/AAA_7/AAA_lid_1/AAA_8/MT/AAA_9/Dynein_heavy/AAA_lid_11/Dynein_C/	dynein_axonemal_heavy_chain_9
Spis_XP_022802314_1	0.361201434546942	-1.70176486338576	9.14428305726138e-11	Tubulin/Tubulin_C/	tubulin_alpha_1a
Spis_XP_022802321_1	0.411856827476939	-1.10571823988794	6.54785097837822e-06	DUF3456/Laminin_EGF/	cysteine_rich_with_EGF_like_domains_2
Spis_XP_022802330_1	0.417058403196872	-2.95699194092888	7.66838788694029e-27	-	uncharacterized protein LOC111339868
Spis_XP_022802340_1	0.669250414585246	-3.71323901191594	1.20186638701004e-47	-	uncharacterized protein LOC111339880
Spis_XP_022802375_1	0.492923816898783	-1.46217639952644	2.8217742944871e-10	YqaJ/	uncharacterized protein LOC111339906
Spis_XP_022802391_1	0.264473920318263	-2.50795810365934	1.83544985570628e-17	Death/	lamin-B1-like isoform X2
Spis_XP_022802399_1	0.429104960740591	-2.0321636335477	8.74128332577275e-16	HD/	SAM_and_HD_domain_containing_deoxynucleoside_triphosphate_triphosphohydrolase_1
Spis_XP_022802445_1	0.892909586971796	-1.04431853330116	3.41879095601334e-09	RasGEF_N/RasGEF/EF-hand_5/EF-hand_5/C1_1/	RAS_guanyl_releasing_protein_3
Spis_XP_022802516_1	1.96996005782204	-1.01923158751822	3.65396026720005e-17	Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/cEGF/Ldl_recept_b/Ldl_recept_b/FXa_inhibition/	LDL_receptor_related_protein_1
Spis_XP_022802583_1	3.30710862992188	-1.76689471228376	1.04047940570122e-67	HEPN_DZIP3/TPR_8/zf-CHY/	DAZ_interacting_zinc_finger_protein_3
Spis_XP_022802592_1	1.00638663286827	-2.11636961261467	7.08317191236717e-31	zf-CHY/	uncharacterized protein LOC111340075 isoform X2
Spis_XP_022802703_1	1.25843104294037	-1.89238204618168	2.72543838428478e-31	CBF_beta/	core_binding_factor_subunit_beta
Spis_XP_022802724_1	0.278929789370726	-1.31864393642515	2.73879929373876e-06	Abhydrolase_1/	lipase_A_lysosomal_acid_type
Spis_XP_022802777_1	0.523510913530422	-1.09993698389992	1.0125315487209e-06	Peptidase_C1/	cathepsin_B
Spis_XP_022802787_1	0.130753077983641	-1.54184336268956	1.48075435035237e-06	-	uncharacterized protein LOC111340239
Spis_XP_022802827_1	0.149293617071561	-1.83776999335372	4.21111514413682e-09	I-set/Ig_3/	obscurin_cytoskeletal_calmodulin_and_titin_interacting_RhoGEF
Spis_XP_022802973_1	0.778523087953502	-1.20501057428452	2.74624173755438e-10	ABC2_membrane_3/ABC_tran/ABC2_membrane_3/ABC_tran/	ATP_binding_cassette_subfamily_A_member_3
Spis_XP_022803030_1	0.221134211984393	-1.66540645737988	2.90027737795409e-08	KH_1/KH_1/	KH_type_splicing_regulatory_protein
Spis_XP_022803036_1	0.406068900091251	-1.95179773554601	2.85929442415118e-14	TSP_1/TSP_1/Lectin_C/	C_type_lectin_domain_family_4_member_C
Spis_XP_022803038_1	0.572227697724017	-1.54718357562255	2.752199863162e-12	TSP_1/Lectin_C/	mannose_receptor_C_type_1
Spis_XP_022803208_1	0.90563429985051	-3.59272550682743	2.55010805932634e-56	NIDO/VWD/cEGF/EGF_CA/EGF_CA/	mucin_4_cell_surface_associated
Spis_XP_022803303_1	5.67429819962795	-2.50731740188529	1.20722570606369e-188	CUB/CUB/	cubilin
Spis_XP_022803304_1	0.149293617071561	-1.83776999335372	4.21111514413682e-09	CUB/CUB/	procollagen_C_endopeptidase_enhancer_2
Spis_XP_022803438_1	0.161252424545383	-2.07896789930975	1.57514318305639e-11	Ig_2/I-set/I-set/Ig_3/	muscle_associated_receptor_tyrosine_kinase
Spis_XP_022803440_1	0.115180303246702	-1.72404166434526	3.40949260949016e-08	I-set/I-set/	neogenin_1
Spis_XP_022803452_1	0.700395964059122	-3.32816940222914	5.62513806806298e-43	ig/	uncharacterized protein LOC111340807
Spis_XP_022803547_1	0.844898856936713	-1.52785076453228	3.31135367020172e-16	FSIP1/	fibrous_sheath_interacting_protein_1
Spis_XP_022803776_1	0.23999785252838	-1.56321236913826	7.86669997858553e-08	-	uncharacterized protein LOC111341089
Spis_XP_022803777_1	0.151702928580304	-1.56786884461847	9.42957464828567e-07	PDZ/	membrane_associated_guanylate_kinase_WW_and_PDZ_domain_containing_2
Spis_XP_022803779_1	0.418997011933274	-1.43802385864772	5.16441622891713e-09	HEPN_DZIP3/NACHT/LRR_6/LRR_6/LRR_6/LRR_6/	NLR_family_pyrin_domain_containing_12
Spis_XP_022803786_1	0.815368814743171	-1.08862085131156	4.21969138668238e-09	7tm_1/7tm_1/	adenosine_A2a_receptor
Spis_XP_022803821_1	0.408067360074031	-3.19555976622421	3.58649292782308e-30	Pkinase_Tyr/	tyrosine_kinase_with_immunoglobulin_like_and_EGF_like_domains_1
Spis_XP_022803828_1	0.148088961317189	-1.98614848700846	1.83550362773978e-10	Ephrin_lbd/fn3/Pkinase_Tyr/	EPH_receptor_B2
Spis_XP_022803836_1	1.96793775261509	-5.33480976716186	5.35214017833396e-149	Pkinase_Tyr/	TEK_receptor_tyrosine_kinase
Spis_XP_022804049_1	0.445088587003492	-1.06991002058532	6.88810460344597e-06	VWA/Anth_Ig/Ant_C/	ANTXR_cell_adhesion_molecule_2
Spis_XP_022804101_1	0.460808963056706	-2.21383340959602	1.12092639618805e-18	-	cache_domain_containing_1
Spis_XP_022804139_1	0.162457080299755	-1.93210729454806	4.50481953492961e-10	HEPN_DZIP3/Macro/Macro/PARP/	poly_ADP_ribose_polymerase_family_member_14
Spis_XP_022804158_1	0.245374928388105	-1.69570874464865	5.35885617331706e-09	Ank_2/	uncharacterized protein LOC111341452
Spis_XP_022804241_1	0.906631503042228	-1.22403238828525	7.12878763456795e-12	Trefoil/ABC2_membrane_3/ABC_tran/ABC2_membrane_3/ABC_tran/	ATP_binding_cassette_subfamily_A_member_1
Spis_XP_022804303_1	7.68246029490965	-2.86358478074411	1.03318600454894e-299	Astacin/	meprin_A_subunit_alpha
Spis_XP_022804400_1	0.246579584142477	-1.60011498660072	4.90849396132868e-08	Lipase/	pancreatic_lipase_related_protein_1
Spis_XP_022804444_1	0.207970748756198	-1.5854511767473	1.311529993209e-07	DNA_ligase_A_N/DNA_ligase_A_M/DNA_ligase_A_C/	DNA_ligase_1
Spis_XP_022804489_1	0.237911642475703	-1.45180138025463	9.77003883250907e-07	-	uncharacterized protein LOC111341753
Spis_XP_022804680_1	0.386323705248959	-1.87915959916066	3.72665216012092e-13	Lipase/	pancreatic_lipase
Spis_XP_022804689_1	0.371397133424154	-1.51913006037304	4.87228510812196e-09	HYR/	uncharacterized protein LOC111341904
Spis_XP_022804799_1	2.33515841233454	-1.50508521930214	5.65464509630886e-38	fn3/fn3/fn3/fn3/PTP_tm/Y_phosphatase/Y_phosphatase/	protein_tyrosine_phosphatase_receptor_type_D
Spis_XP_022804803_1	0.262152358879415	-1.4925854326269	1.67150402305727e-07	F5_F8_type_C/fn3/fn3/fn3/	DS_cell_adhesion_molecule
Spis_XP_022804806_1	0.124171346369543	-1.48547383904993	4.3593873189712e-06	F5_F8_type_C/fn3/	EGF_like_repeats_and_discoidin_domains_3
Spis_XP_022804829_1	0.54260990546058	-1.45924287858505	7.75868954801622e-11	-	TNFAIP3-interacting protein 1-like
Spis_XP_022804855_1	0.257656837317995	-1.56255756164336	5.615482854921e-08	CUB/CUB/	tolloid_like_2
Spis_XP_022804860_1	0.664842643093721	-2.74215034668738	2.29440089280605e-32	CUB/	tolloid_like_1
Spis_XP_022804879_1	0.421964776284256	-1.6455580725005	3.72915313241155e-11	ELFV_dehydrog_N/ELFV_dehydrog/	glutamate_dehydrogenase_2
Spis_XP_022804902_1	0.337606921055363	-1.22809075668772	3.66463543431657e-06	7tm_1/	melatonin_receptor_1B
Spis_XP_022804917_1	0.539231289583635	-2.08497585188059	8.80366830186128e-19	C2/PLA2_B/PLA2_B/	phospholipase_A2_group_IVA
Spis_XP_022804947_1	2.10209734529919	-2.70529210069303	1.07524723866951e-81	-	uncharacterized protein LOC111342140 isoform X4
Spis_XP_022805023_1	0.277402032160287	-1.66541383059099	3.35228802573907e-09	wnt/	Wnt_family_member_7B
Spis_XP_022805156_1	0.176825199282322	-1.88466235951437	1.16972758395216e-09	I-set/I-set/	roundabout_guidance_receptor_3
Spis_XP_022805168_1	1.39755685995823	-1.15727768264729	1.25986096963182e-15	Glyco_trans_1_4/	uncharacterized protein LOC111342361
Spis_XP_022805177_1	0.146002751264512	-1.81318927793039	7.3660643625325e-09	Pkinase_Tyr/	ret_proto_oncogene
Spis_XP_022805202_1	0.414824591827921	-1.29718252306628	1.30744191693012e-07	-	uncharacterized protein LOC111342394
Spis_XP_022805298_1	0.66211023012891	-3.15396590354026	1.21898624919691e-38	-	uncharacterized protein LOC111342480 isoform X1
Spis_XP_022805311_1	0.695046787022914	-1.03053460022525	1.93209531384557e-07	Runt/	RUNX_family_transcription_factor_1
Spis_XP_022805361_1	3.87907307743621	-2.11374136282325	2.52738266001179e-103	-	vascular endothelial growth factor C-like isoform X2
Spis_XP_022805362_1	0.194807285528004	-1.50080337794724	9.02004274121605e-07	Endonuclease_NS/	endonuclease_G
Spis_XP_022805384_1	0.881481333516694	-2.81755302789507	2.69337056578431e-41	EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/	von_Willebrand_factor_A_domain_containing_2
Spis_XP_022805385_1	0.210056958808875	-1.71280220727936	1.20544305077973e-08	Astacin/TSP_1/MAM/ShK/ShK/ShK/ShK/ShK/	meprin_A_subunit_alpha
Spis_XP_022805620_1	0.478878799372284	-1.30378582061918	2.20201444181728e-08	CAP/	cysteine_rich_secretory_protein_LCCL_domain_containing_2
Spis_XP_022805664_1	0.113094093194026	-1.5411701986435	1.26113077878082e-06	Amidase/	glutaminyl_tRNA_amidotransferase_subunit_QRSL1
Spis_XP_022805721_1	1.65271663569759	-1.55254113991864	3.77428438228544e-29	ILEI/CUB/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/	neuropilin_2
Spis_XP_022805732_1	0.693195928356408	-1.29358594618778	1.29872402077417e-10	-	uncharacterized protein LOC111342866
Spis_XP_022805733_1	0.533383510951568	-1.13305472013791	3.54563426329622e-07	RhoGEF/PH/FYVE/PH/	FYVE_RhoGEF_and_PH_domain_containing_6
Spis_XP_022805740_1	0.461778267424907	-1.59228756986169	2.95593824014053e-11	F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/	EGF_like_repeats_and_discoidin_domains_3
Spis_XP_022805759_1	0.614127398917345	-1.56522342013155	3.18255162211239e-13	BRICHOS/	uncharacterized protein LOC111342898
Spis_XP_022805762_1	0.24801959128302	-2.42926923357082	3.31761053733211e-16	-	uncharacterized protein LOC111342903, partial
Spis_XP_022805767_1	0.58697876940903	-3.53681768934878	1.5325497958326e-41	BRICHOS/	uncharacterized protein LOC111342907
Spis_XP_022805769_1	0.420760120529884	-1.70974680425182	8.48973707981164e-12	-	acidic leucine-rich nuclear phosphoprotein 32 family member B-like isoform X2
Spis_XP_022805877_1	1.45738284975021	-3.55740214962478	1.35056407416567e-81	Neur_chan_LBD/Neur_chan_memb/	glycine_receptor_alpha_1
Spis_XP_022805878_1	2.31285630466723	-1.259643282679	3.40463027747654e-28	-	uncharacterized protein LOC111343018
Spis_XP_022805905_1	0.272260307686732	-2.40883540583587	2.2809540402804e-16	HSP70/	heat_shock_protein_family_A_Hsp70_member_8
Spis_XP_022805917_1	0.457841198705724	-1.97797166492562	9.42422807357446e-16	VWA/	uncharacterized protein LOC111343044
Spis_XP_022806014_1	0.61427500023362	-2.70536538401818	4.85709325130754e-30	I-set/Ig_3/	fibroblast_growth_factor_receptor_like_1
Spis_XP_022806020_1	0.863910098796975	-2.25578591734707	7.58256433715035e-30	I-set/Ig_3/Ig_3/	fibroblast_growth_factor_receptor_like_1
Spis_XP_022806076_1	0.427988055056115	-1.34816934854775	4.05933952598874e-08	F5_F8_type_C/	AE_binding_protein_1
Spis_XP_022806083_1	0.207324545844064	-2.36358908038494	6.48591292187902e-15	BTB/BACK/	BTB_domain_containing_6
Spis_XP_022806132_1	0.0888533767903133	-1.47356226264038	4.22015245659421e-06	-	cache_domain_containing_1
Spis_XP_022806141_1	0.434482036600316	-2.1290652328858	4.59620397444863e-17	-	uncharacterized protein LOC111343242
Spis_XP_022806158_1	1.50639078297701	-1.46286444962609	1.51062380655052e-24	CAP/	GLI_pathogenesis_related_2
Spis_XP_022806192_1	0.145121196966207	-1.51651608796443	1.59589430669322e-06	7tm_1/	neuropeptide_Y_receptor_Y1
Spis_XP_022806285_1	0.426931000618018	-2.98775560070755	1.21438076311816e-27	-	uncharacterized protein LOC111343380
Spis_XP_022806296_1	0.784430717831948	-3.92878911179042	2.11293467677118e-56	FAD_binding_4/ALO/	uncharacterized protein LOC111343391
Spis_XP_022806382_1	7.52399202737677	-1.65781990718687	1.60716520181128e-135	ShK/ShK/CAP/	GLI_pathogenesis_related_2
Spis_XP_022806442_1	0.367547814774868	-1.1620374440939	6.43350239431131e-06	DOCK_N/DOCK-C2/DHR-2/	dedicator_of_cytokinesis_3
